stock_name,user_name,video_id,followers,views,likes,comments,shares
ETFMG Prime Cyber Security ETF (HACK),fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"ETFMG Prime Cyber Security ETF (HACK)
Word Searched: HACKS",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"EVCI CAREER COLLEGES INCORPORAT (EVCI)
Word Searched: COLLEGE",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"EXANTE Altcoin Cryptocurrency I (^XAI)
Word Searched: CRYPTOCURRENCY",marketmartians,6945424684720655621,8264,2445,29,2,1
"EXANTE Altcoin Cryptocurrency I (^XAI)
Word Searched: Cryptocurrency",bullishbetter,6947283073960578310,50800,578700,14500,777,3694
"EXANTE Altcoin Cryptocurrency I (^XAI)
Word Searched: cryptocurrency",stocktalkk,6947465594002279686,1897,19,3,0,0
"EXPERIAN PLC ORD USD0.10 (EXPN.L)
Word Searched: Experian",77trades,6947418348393188613,40300,406,56,0,8
Eagle Materials Inc. (EXP),stockswallet,6947044408890051845,19400,6376,260,20,35
Eagle Materials Inc. (EXP),butimnotatrader,6947438856656424197,41500,410,16,7,0
"Easterly Government Properties, (DEA)
Word Searched: EASTER",zhangsta,6946322388954975493,118000,4819,140,6,1
Echelon Corporation (ELON),stockvip,6926323575376858373,178700,91300,5670,266,645
Echelon Corporation (ELON),bullishbetter,6947283073960578310,50800,578700,14500,777,3694
Echelon Corporation (ELON),mikesintact,6943743306543189254,33700,4219,558,25,36
Echelon Corporation (ELON),llamas1115,6940026359137766662,798,194,6,10,2
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: vehicles",alcidesvla,6946533625600937222,12800,4373,117,28,5
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: vehicles",stocktok16,6940295230285548806,3648,1787,108,12,2
"Energy Transfer LP (ET)
Word Searched: EV",stockvip,6926323575376858373,178700,91300,5670,266,645
"Energy Transfer LP (ET)
Word Searched: yet",investwithruss,6947314550253423878,96000,4520,214,16,6
Entera Bio Ltd. (ENTX),stockmarkethacks,6938802589395913989,5803,2232,112,3,6
"Enveric Biosciences, Inc. (ENVB)",stockmarkethacks,6938802589395913989,5803,2232,112,3,6
"Equifax, Inc. (EFX)
Word Searched: Equifax",77trades,6947418348393188613,40300,406,56,0,8
EquityCompass Tactical Risk Manager ETF (TERM),stockshub,6930999772882980102,82900,4069,122,16,2
"Esperion Therapeutics, Inc. (ESPR)
Word Searched: ESPN",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Ethereum USD (ETH-USD)
Word Searched: ETHEREUM",kasrastocks,6939916239536016645,13700,2276,57,6,19
"Ethereum USD (ETH-USD)
Word Searched: Ethereum",coincapital,6947140567033810181,3567,229,11,0,1
"Eventbrite, Inc. (EB)
Word Searched: event",mok.investments,6943426477228576005,4465,401,10,4,0
"EverQuote, Inc. (EVER)",thelaptoplegend,6934173585376431365,128800,8028,516,26,8
"Exchange Traded Concepts Trust  (ROBO)
Word Searched: e trade",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Extended Stay America, Inc. (STAY)",stockrogue,6932552320605605125,42400,3620,91,16,2
"FEDERAL NATIONAL MORTGAGE ASSOC (FNMA)
Word Searched: mortgage",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"FLOW TRADERS (FLOW.AS)
Word Searched: Traders",gavin_mayo,6947405247862131973,252000,1573,71,16,5
"FLOW TRADERS (FLOW.AS)
Word Searched: trader",slater_trades,6946589132017716486,32100,1316,23,0,0
"FT 8164: Equity Closed-End Port (FWDUCX)
Word Searched: closed",chris.stocks,6947338160393276677,79300,4067,398,3,2
"Facebook, Inc. (FB)",stockmarketuniversity,6947154753776340229,3021,2817,67,4,5
"Facebook, Inc. (FB)
Word Searched: Facebook",stockmarketuniversity,6947154753776340229,3021,2817,67,4,5
"Fate Therapeutics, Inc. (FATE)
Word Searched: Fake",slater_trades,6946589132017716486,32100,1316,23,0,0
"FedEx Corporation (FDX)
Word Searched: FDA",bugs.money,6947485537997540614,4018,1,1,0,0
"Financial Institutions, Inc. (FISI)
Word Searched: INSTITUTIONS",sodapreneur,6937789671447612678,7185,6323,235,31,63
"First Horizon Corporation (FHN)
Word Searched: FHA",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"First Trust NASDAQ Clean Edge G (QCLN)
Word Searched: FIRST",moderninvestor_,6930698535088229633,8312,4170,166,17,3
Fisker Inc. (FSR),trendstocks,6933624364407475462,1137,1247,8,2,0
"Fisker Inc. (FSR)
Word Searched: FISKER",trendstocks,6933624364407475462,1137,1247,8,2,0
"Fonterra Shareholders' Fund Uni (FSF.NZ)
Word Searched: shareholders",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Footprints Discover Value Fund (DVALX)
Word Searched: footprint",highleyinvested,6946908526124092677,38700,902,76,1,1
Forestar Group Inc. (FOR),stockvip,6926323575376858373,178700,91300,5670,266,645
Forestar Group Inc. (FOR),stockshub,6930999772882980102,82900,4069,122,16,2
"Forum Merger III Corporation (FIII)
Word Searched: Merger",stockvip,6926323575376858373,178700,91300,5670,266,645
"Franklin Managed Trust Rising D (FRDPX)
Word Searched: Rising",thediamondhandz,6947036509602188550,52600,3368,49,13,3
"Full House Resorts, Inc. (FLL)
Word Searched: House",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"GLOBAL FOOD CREATORS CO (7559.T)
Word Searched: Creators",investwithruss,6947314550253423878,96000,4520,214,16,6
"GNYS (GNYS)
Word Searched: guys",tikstockkam,6945816041104608518,8289,2658,53,19,1
"GREEN EFFECTS NAI-WERTE (1GZA.HM)
Word Searched: EFFECTS",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"GREEN THUMB INDUSTRIES INC (GTBIF)
Word Searched: Thumb",highleyinvested,6946908526124092677,38700,902,76,1,1
GameStop Corp. (GME),oscarwulfff,6935241744531590406,8162,32800,1874,66,529
GameStop Corp. (GME),apexoptionstrading,6922275199069031686,1408,3043,20,5,2
GameStop Corp. (GME),brunopamfilio,6933008593000156422,1292,3082,177,37,6
"GameStop Corporation (GME)
Word Searched: GameStop",thelaptoplegend,6934173585376431365,128800,8028,516,26,8
"GameStop Corporation (GME)
Word Searched: Gamestop",finance_tiktok,6923281503979916550,21700,3855,37,4,0
"Gartner, Inc. (IT)",lifeofcarlos0,6923009819561479430,1379,920,46,10,4
"Gartner, Inc. (IT)",llamas1115,6940026359137766662,798,194,6,10,2
General Electric Company (GE),alertscapital,6947437663062396165,9998,2658,28,7,10
"General Electric Company (GE)
Word Searched: company",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Gladstone Investment Corporatio (GAIN)
Word Searched: GAINS",gd_investments,6947434915092794629,248600,1437,98,8,1
Gladstone Investment Corporation (GAIN),bagchaser1337,6923719966386687237,4018,1097,62,14,22
Gladstone Investment Corporation (GAIN),mr.ctrader,6922996055881665797,5478,7078,144,14,5
"Global X Conscious Companies ET (KRMA)
Word Searched: Karma",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Global X E-commerce ETF (EBIZ)
Word Searched: e commerce",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Global X Funds Global X U.S. In (PAVE)
Word Searched: FUNDS",stockmarketuniversity,6947154753776340229,3021,2817,67,4,5
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",stockplace,6922526773443857666,11600,1327,17,7,1
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",brunopamfilio,6933008593000156422,1292,3082,177,37,6
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",investwithruss,6947314550253423878,96000,4520,214,16,6
"Global X Robotics & Artificial  (BOTZ)
Word Searched: robotic",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Global X Video Games & Esports  (HERO)
Word Searched: Here",moneylinemark,6946280161658588421,719500,52100,3801,86,61
"GraniteShares HIPS US High Inco (HIPS)
Word Searched: Chips",notkamel,6945941658466848006,26000,93100,7344,109,514
"GraniteShares HIPS US High Inco (HIPS)
Word Searched: chips",theonlynaklas,6945617160127483141,86400,6753,672,17,50
Green Plains Inc. (GPRE),stocktrickswithnick,6947358865545547013,35500,3371,143,16,25
Grocery Outlet Holding Corp. (GO),gavin_mayo,6947405247862131973,252000,1573,71,16,5
"H&E Equipment Services, Inc. (HEES)
Word Searched: Heres",llamas1115,6940026359137766662,798,194,6,10,2
"HEALTHIER CHOICES MANAGEMENT CO (HCMC)
Word Searched: choice",markettrader_official,6947392861042167046,278800,4829,708,23,7
"HIGH TIDE INC (HITIF)
Word Searched: HIGH",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"HIGH TIDE INC (HITIF)
Word Searched: high",spacs.ai,6932620674951384326,28000,3206,130,36,41
HIVE Blockchain Technologies Ltd. (HVBTF),coincapital,6947140567033810181,3567,229,11,0,1
"Hasbro, Inc. (HAS)",bullishbetter,6947283073960578310,50800,578700,14500,777,3694
"Hasbro, Inc. (HAS)",theoptionlab,6935499890038541573,2185,1459,26,8,3
"Hasbro, Inc. (HAS)",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Healthpeak Properties, Inc. (PEAK)",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Hewlett Packard Enterprise Comp (HPE)
Word Searched: hype",coletrades,6939292324946119941,3516,1622,18,14,0
Hut 8 Mining Corp. (HUTMF),nickcomizio,6945988629625883910,3797,6932,188,29,51
Hut 8 Mining Corp. (HUTWF),coincapital,6947140567033810181,3567,229,11,0,1
ICICI Bank Limited (IBN),itsali88,6947484869287021829,1458,14,2,0,0
"INDIGO BOOKS & MUSIC INC. (IDG.TO)
Word Searched: Books",ashton_noland,6947402673243147526,78300,4414,370,13,72
"INFORMATION ANALYSIS INC (IAIC)
Word Searched: ANALYSIS",kasrastocks,6939916239536016645,13700,2276,57,6,19
"INFORMATION ANALYSIS INC (IAIC)
Word Searched: Analysis",vinstock,6946663444439371014,44100,2059,152,24,9
"INLAND PRINTERS LTD. (INLANPR.BO)
Word Searched: Printer",notkamel,6945941658466848006,26000,93100,7344,109,514
"INLAND PRINTERS LTD. (INLANPR.BO)
Word Searched: Printers",notkamel,6945941658466848006,26000,93100,7344,109,514
"INNOVISION FLEXTECH CORPORATION (6673.TWO)
Word Searched: Innovis",77trades,6947418348393188613,40300,406,56,0,8
"INTEGRATED VENTURES INC (INTV)
Word Searched: I ve",simplyinvesting,6947162066012704005,2932,374,4,1,0
"INTEGRATED VENTURES INC (INTV)
Word Searched: I ve",austinhankwitz,6946680853879688454,482000,37100,3243,74,209
"INVENT VENTURES INC (IDEA)
Word Searched: IDEAS",marketmartians,6945424684720655621,8264,2445,29,2,1
"INVENT VENTURES INC (IDEA)
Word Searched: IDEAS",tradelikegates,6947459139970895110,28900,1291,63,7,8
"ISHARES IV PLC ELECTRIC VEHICLE (ISELF)
Word Searched: itself",luxuryequities,6947473766821711110,267400,1391,88,7,2
"Illinois Tool Works Inc. (ITW)
Word Searched: Illinois",highleyinvested,6946908526124092677,38700,902,76,1,1
"Income Collecting 1-3 Months T- (GOVTX)
Word Searched: MONTHS",flashofstocks,6945853037709724933,11600,7930,706,56,127
"Income Collecting 1-3 Months T- (USABX)
Word Searched: Months",austinhankwitz,6946680853879688454,482000,37100,3243,74,209
"Innovator IBD Breakout Opportun (BOUT)
Word Searched: BREAKOUT",stocktrickswithnick,6947358865545547013,35500,3371,143,16,25
"Inovio Pharmaceuticals, Inc. (INO)
Word Searched: pharmaceutical",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Interlink Electronics, Inc. (LINK)",mikeoptions,6946596918151613702,7231,567,28,4,1
"Interlink Electronics, Inc. (LINK)",optionscapital,6940077432586194182,17300,1364,38,2,2
"International Business Machines (IBM)
Word Searched: I m",assetorg,6942909803459038470,128500,6418,559,31,11
"International Business Machines (IBM)
Word Searched: I m",alcidesvla,6946533625600937222,12800,4373,117,28,5
"International Business Machines (IBM)
Word Searched: i m",stocksfix,6934401350012800261,4949,2824,55,10,1
"Intuitive Surgical, Inc. (ISRG)",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Invesco KBW Premium Yield Equit (KBWY)
Word Searched: premium",flextrading,6944888935579520262,4095,5046,177,11,25
"InvestEd 90 Portfolio (WAGPX)
Word Searched: INVESTED",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Ishares MSCI Germany Small Cap  (EWGS)
Word Searched: Germany s",stockswallet,6947044408890051845,19400,6376,260,20,35
"KNOW LABS INC (KNWN)
Word Searched: Known",finance_tiktok,6923281503979916550,21700,3855,37,4,0
Kellogg Company (K),thestockexperience,6935440626443980038,16700,22800,1025,34,198
Kellogg Company (K),coletrades,6939292324946119941,3516,1622,18,14,0
Kellogg Company (K),realjaypelle,6942936718630751493,56000,12000,411,120,22
Kellogg Company (K),jefethestockguru,6946693151360961797,25000,392,12,2,0
"KeyCorp (KEY)
Word Searched: Hey",markettrader_official,6947392861042167046,278800,4829,708,23,7
"Kingsoft Cloud Holdings Limited (KC)
Word Searched: Kings",mok.investments,6943426477228576005,4465,401,10,4,0
"L&G LONGER DATED ALL COMM UCITS (COMF.MI)
Word Searched: LONGER",moderninvestor_,6930698535088229633,8312,4170,166,17,3
"LEGEND OIL & GAS LTD (LOGL)
Word Searched: Logal",investwithruss,6947314550253423878,96000,4520,214,16,6
"LUCKY FRIDAY EXTENSION MINE (LFEX)
Word Searched: friday",visaltrades,6945437295239630086,2597,503,9,2,0
"LUXID (LUXID)
Word Searched: Lucid",stockvip,6926323575376858373,178700,91300,5670,266,645
"Level One Bancorp, Inc. (LEVL)
Word Searched: Level",gd_investments,6947434915092794629,248600,1437,98,8,1
Liquid Media Group Ltd. (YVR),tikstockkam,6945816041104608518,8289,2658,53,19,1
"Loncar Cancer Immunotherapy ETF (CNCR)
Word Searched: CANCER",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Lordstown Motors Corp. (RIDE)
Word Searched: Motors",stockvip,6926323575376858373,178700,91300,5670,266,645
"Lowe's Companies, Inc. (LOW)",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Lowe's Companies, Inc. (LOW)
Word Searched: HOW",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"Lumentum Holdings Inc. (LITE)
Word Searched: like",stockstv,6896942242049674501,2373,634,15,4,0
"MAD/EUR (MADEUR=X)
Word Searched: MADE",milehighmoney,6942587961620090117,18600,1457,34,1,2
"MAD/EUR (MADEUR=X)
Word Searched: made",vinstock,6946663444439371014,44100,2059,152,24,9
"MAKEPEACE AD CO (MAKE)
Word Searched: makes",luxuryequities,6947473766821711110,267400,1391,88,7,2
"MAWI+S REMEMBER INVERSIONE SICA (S3669.MC)
Word Searched: Remember",stockrogue,6932552320605605125,42400,3620,91,16,2
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: MILLIONAIRE",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: Million",mr.investr,6946994794778381573,79600,28600,1091,122,301
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: Millionaire",surgeyyyy,6929638914747632901,282700,151200,20100,938,102
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: millionaire",quicktrades,6947113839875968262,32700,1488,42,11,5
"MONDI PLC (MONDY)
Word Searched: MONDAY",donotrade,6947467679464770822,33600,50,2,0,0
"MONDI PLC (MONDY)
Word Searched: Monday",sky_trades,6947438593736559878,81400,2977,110,14,5
"MONDI PLC (MONDY)
Word Searched: Monday",stocksfix,6934401350012800261,4949,2824,55,10,1
"MONDI PLC (MONDY)
Word Searched: Monday",mi_lion_king,6947338637126241541,5595,4683,87,16,17
"MONDI PLC (MONDY)
Word Searched: Monday",alertscapital,6947437663062396165,9998,2658,28,7,10
"MONDI PLC (MONDY)
Word Searched: monday",coletrades,6939292324946119941,3516,1622,18,14,0
"MP Materials Corp. (MP)
Word Searched: up",financewithfriends,6875098372445883654,3535,1189,10,0,1
"MP Materials Corp. (MP)
Word Searched: up",rudaman,6945929212272479494,3696,300,25,2,4
"MP Materials Corp. (MP)
Word Searched: up",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: TRADING",sodapreneur,6937789671447612678,7185,6323,235,31,63
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",gavin_mayo,6947405247862131973,252000,1573,71,16,5
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",noremacnewelltrading,6946685511566134533,38400,2876,99,11,3
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stockstobuy,6947476936486571269,44900,66,0,0,0
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",greentradesonly,6946317342586440965,21800,1220,32,9,2
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stock_catalyst,6935588755646532870,1785,704,42,1,7
"Macy's, Inc. (M)",highleyinvested,6946908526124092677,38700,902,76,1,1
"Macy's, Inc. (M)",gavin_mayo,6947405247862131973,252000,1573,71,16,5
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: UNDERVALUED",wallstreet.man,6918393271152610566,13100,684000,55300,1010,5200
"Manhattan Bridge Capital, Inc. (LOAN)",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
"Marathon Digital Holdings, Inc. (MARA)",gd_investments,6947434915092794629,248600,1437,98,8,1
"Marathon Digital Holdings, Inc. (MARA)",nickcomizio,6945988629625883910,3797,6932,188,29,51
"Merlyn.AI SectorSurfer Momentum (DUDE)
Word Searched: Sectors",nickcomizio,6945988629625883910,3797,6932,188,29,51
"Merrill Lynch Depositor Inc PPl (PYS)
Word Searched: LYNCH",marketafterhours,6945403619831336198,6058,494,21,3,4
"Metromile, Inc. (MILE)
Word Searched: Metro",stockswallet,6947044408890051845,19400,6376,260,20,35
Microsoft Corporation (MSFT),hccapital,6945819763641765125,46500,3020,136,23,4
Microsoft Corporation (MSFT),tradelikegates,6947459139970895110,28900,1291,63,7,8
Microsoft Corporation (MSFT),stockmarketuniversity,6947154753776340229,3021,2817,67,4,5
"Moneygram International, Inc. (MGI)
Word Searched: money",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Monogram Residential Trust, Inc (MORE)",investing_with_mike,6946702230124973317,77100,723,34,5,0
"Monogram Residential Trust, Inc (MORE)",letstalkinvesting,6943371380687768837,107000,6534,394,13,46
"Monster Beverage Corporation (MNST)
Word Searched: Monster",stockvip,6926323575376858373,178700,91300,5670,266,645
"Movano Inc. (MOVE)
Word Searched: moves",mok.investments,6943426477228576005,4465,401,10,4,0
"Murphy USA Inc. (MUSA)
Word Searched: MUSK",bullishbetter,6947283073960578310,50800,578700,14500,777,3694
"Murphy USA Inc. (MUSA)
Word Searched: Musk",stockvip,6926323575376858373,178700,91300,5670,266,645
"Murphy USA Inc. (MUSA)
Word Searched: Musk",mikesintact,6943743306543189254,33700,4219,558,25,36
"NAN REN LAKE LEISURE AMUSEMENT  (5905.TWO)
Word Searched: amusement",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"NASDAQ Composite (^IXIC)
Word Searched: Nasdaq com",brotherhood.finance,6945275984799173894,14700,585,49,16,14
"NIGHTFOOD HLDGS INC (NGTF)
Word Searched: night",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
NIO Limited (NIO),stockswallet,6947044408890051845,19400,6376,260,20,35
NIO Limited (NIO),stockvip,6926323575376858373,178700,91300,5670,266,645
NIO Limited (NIO),stockshub,6930999772882980102,82900,4069,122,16,2
NIO Limited (NIO),hccapital,6945819763641765125,46500,3020,136,23,4
NIO Limited (NIO),alcidesvla,6946533625600937222,12800,4373,117,28,5
NIO Limited (NIO),notkamel,6945941658466848006,26000,93100,7344,109,514
NVIDIA Corporation (NVDA),hccapital,6945819763641765125,46500,3020,136,23,4
"Naked Brand Group Limited (NAKD)
Word Searched: NAND",notkamel,6945941658466848006,26000,93100,7344,109,514
Nano Dimension Ltd. (NNDM),stockrogue,6932552320605605125,42400,3620,91,16,2
Nano-X Imaging Ltd. (NNOX),mikeoptions,6946596918151613702,7231,567,28,4,1
Nano-X Imaging Ltd. (NNOX),bugs.money,6947485537997540614,4018,1,1,0,0
"Nasdaq US Industrial Suppliers  (^NQUSB50205010LMN)
Word Searched: supplier",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Nautilus, Inc. (NLS)",stockswings,6940030483480759557,61400,6028,169,36,9
Neptune Digital Assets Corp. (NPPTF),coincapital,6947140567033810181,3567,229,11,0,1
"Netflix, Inc. (NFLX)",hccapital,6945819763641765125,46500,3020,136,23,4
"New Beginnings Acquisition Corp (NBA)
Word Searched: beginning",theoptionlab,6935499890038541573,2185,1459,26,8,3
New Beginnings Acquisition Corp. (NBA),mok.investments,6943426477228576005,4465,401,10,4,0
"New Oriental Education & Techno (EDU)
Word Searched: education",highleyinvested,6946908526124092677,38700,902,76,1,1
"New York Times Company (The) (NYT)
Word Searched: TIMES",milehightrading,6946345435082558726,174600,13500,292,48,3
"Nicholas Limited Edition, Inc.  (NCLEX)
Word Searched: Edition",bullsofwallstreet,6947069757447294214,23600,2579,44,3,1
"Nokia Corporation Sponsored (NOK)
Word Searched: NOT",big_money_investments,6929197438192372997,41800,8388,266,37,22
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",oscarwulfff,6935241744531590406,8162,32800,1874,66,529
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",moderninvestor_,6930698535088229633,8312,4170,166,17,3
"Nokia Corporation Sponsored (NOK)
Word Searched: not",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"North European Hot-Rolled Coil  (EHR=F)
Word Searched: Europe",stockswallet,6947044408890051845,19400,6376,260,20,35
"O=F (O=F)
Word Searched: off",stockswallet,6947044408890051845,19400,6376,260,20,35
"Ocugen, Inc. (OCGN)",stockmarkethacks,6938802589395913989,5803,2232,112,3,6
"Omega Healthcare Investors, Inc (OHI)
Word Searched: INVESTOR",ceowatchlist,6946745570920860934,521900,17700,416,40,15
"Omega Healthcare Investors, Inc (OHI)
Word Searched: Investors",financialclout,6945668207910849797,11600,1821,85,0,7
"Omega Healthcare Investors, Inc (OHI)
Word Searched: Investors",marketafterhours,6945403619831336198,6058,494,21,3,4
"Omega Healthcare Investors, Inc (OHI)
Word Searched: investors",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Omega Healthcare Investors, Inc (OHI)
Word Searched: investors",benbraveoak,6942598330513902854,13700,16200,514,48,33
"Onconova Therapeutics, Inc. (ONTX)",moderninvestor_,6930698535088229633,8312,4170,166,17,3
"Onconova Therapeutics, Inc. (ONTX)",sodapreneur,6937789671447612678,7185,6323,235,31,63
Opthea Limited (OPT),77trades,6947418348393188613,40300,406,56,0,8
"Organovo Holdings, Inc. (ONVO)
Word Searched: convo",bullishbetter,6947283073960578310,50800,578700,14500,777,3694
Outfront Media Inc. (REIT) (OUT),theonlynaklas,6945617160127483141,86400,6753,672,17,50
"PLAID INC (4165.T)
Word Searched: Plaid",stockvip,6926323575376858373,178700,91300,5670,266,645
"PORSCHE AUTOMOBIL HOLDING SE (POAHY)
Word Searched: PORSCHE",benbraveoak,6942598330513902854,13700,16200,514,48,33
"PPJ Healthcare Enterprises, Inc. (PPJE)",penny.lifestyles,6947461721686641925,176400,956,83,2,4
"PROFITABLE DEVS IN (PRDL)
Word Searched: PROFIT",mok.investments,6943426477228576005,4465,401,10,4,0
"PROM RESOURCES INC (PRMO)
Word Searched: PROMO",zhangsta,6946322388954975493,118000,4819,140,6,1
"PS Business Parks, Inc. (PSB)
Word Searched: parks",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Pacer Swan SOS Flex (April) ETF (PSFM)
Word Searched: APRIL",notkamel,6945941658466848006,26000,93100,7344,109,514
"Pacer Swan SOS Flex (April) ETF (PSFM)
Word Searched: April",moneylinemark,6946280161658588421,719500,52100,3801,86,61
"PagSeguro Digital Ltd. (PAGS)
Word Searched: pages",investwithruss,6947314550253423878,96000,4520,214,16,6
