stock_name,user_name,video_id,followers,views,likes,comments,shares
Palantir Technologies Inc. (PLTR),hccapital,6945819763641765125,46500,3020,136,23,4
Palantir Technologies Inc. (PLTR),butimnotatrader,6947438856656424197,41500,410,16,7,0
Palantir Technologies Inc. (PLTR),mr.investr,6946994794778381573,79600,28600,1091,122,301
Palantir Technologies Inc. (PLTR),alertscapital,6947437663062396165,9998,2658,28,7,10
Palantir Technologies Inc. (PLTR),bugs.money,6947485537997540614,4018,1,1,0,0
"Palantir Technologies Inc. (PLTR)
Word Searched: PALANTIR",mr.investr,6946994794778381573,79600,28600,1091,122,301
"Palmer Square Income Plus Fund (PSYPX)
Word Searched: Palmer",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Pan American Silver Corp. (PAAS)
Word Searched: AMERICA S",ceowatchlist,6946745570920860934,521900,17700,416,40,15
"Party City Holdco Inc. (PRTY)
Word Searched: party",assetentities,6946670694289706245,517800,31100,2849,68,18
"PayPal Holdings, Inc. (PYPL)",beermonies_trading,6934871830276607237,2326,334,32,0,1
"Paysign, Inc. (PAYS)
Word Searched: days",tradingwithchristian,6932638179094760709,1226,451,9,1,1
"Paysign, Inc. (PAYS)
Word Searched: days",markettrader_official,6947392861042167046,278800,4829,708,23,7
"Peloton Interactive, Inc. (PTON)
Word Searched: Interact",striketrading,6940442368688672006,77400,4082,137,12,8
"Penn National Gaming, Inc. (PENN)",hccapital,6945819763641765125,46500,3020,136,23,4
"PharmaRoth Labs, Inc. (ROTH)",luxuryequities,6947473766821711110,267400,1391,88,7,2
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: Stocks",nickcomizio,6945988629625883910,3797,6932,188,29,51
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",thestockhub,6947244459490921733,78000,2271,74,6,1
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",alcidesvla,6946533625600937222,12800,4373,117,28,5
Pintec Technology Holdings Limited (PT),sky_trades,6947438593736559878,81400,2977,110,14,5
Pintec Technology Holdings Limited (PT),stocksmadeez,6790919963218644229,3142,7358,208,17,14
Pintec Technology Holdings Limited (PT),beermonies_trading,6934871830276607237,2326,334,32,0,1
Pintec Technology Holdings Limited (PT),itsali88,6947484869287021829,1458,14,2,0,0
"Pinterest, Inc. (PINS)
Word Searched: WINS",mr.investr,6946994794778381573,79600,28600,1091,122,301
"Polar Power, Inc. (POLA)",stockrogue,6932552320605605125,42400,3620,91,16,2
"PriceSmart, Inc. (PSMT)
Word Searched: PRICES",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"PriceSmart, Inc. (PSMT)
Word Searched: prices",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
Principal Investment Grade Corporate Active ETF (IG),tradelikegates,6947459139970895110,28900,1291,63,7,8
"Principal Solar, Inc. (PSWW)",penny.lifestyles,6947461721686641925,176400,956,83,2,4
QUALCOMM Incorporated (QCOM),hccapital,6945819763641765125,46500,3020,136,23,4
"Quarterly IMM SONIA Futures,Jun (SON=F)
Word Searched: quarterly",realstockmarket,6921738093380898053,3045,2010,58,5,4
"RATIONAL AG (RAA.DE)
Word Searched: rational",stockrogue,6932552320605605125,42400,3620,91,16,2
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",stockshub,6930999772882980102,82900,4069,122,16,2
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",invest.stocks,6947326894916291845,109600,3623,188,15,4
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",yungvalades,6919163461234724101,2892,31500,1088,158,118
"RIGHT ON BRANDS INC (RTON)
Word Searched: right",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Realty Income Corporation (O)
Word Searched: income",realstockmarket,6921738093380898053,3045,2010,58,5,4
ReneSola Ltd (SOL),bugs.money,6947485537997540614,4018,1,1,0,0
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrant",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrants",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrant",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: warrants",spacs.ai,6932620674951384326,28000,3206,130,36,41
Rimrock Gold Corp. (RMRK),penny.lifestyles,6947461721686641925,176400,956,83,2,4
"Riot Blockchain, Inc (RIOT)
Word Searched: Blockchain",nickcomizio,6945988629625883910,3797,6932,188,29,51
"Rocket Companies, Inc. (RKT)",oscarwulfff,6935241744531590406,8162,32800,1874,66,529
"Rocket Companies, Inc. (RKT)",alertscapital,6947437663062396165,9998,2658,28,7,10
"Rocket Companies, Inc. (RKT)
Word Searched: companies",coincapital,6947140567033810181,3567,229,11,0,1
"Rocket Companies, Inc. (RKT)
Word Searched: rocket",stocks_invest,6941010458627394821,76100,16100,202,35,9
"Roku, Inc. (ROKU)",hccapital,6945819763641765125,46500,3020,136,23,4
"Roundhill Sports Betting & iGam (BETZ)
Word Searched: betting",finance_tiktok,6923281503979916550,21700,3855,37,4,0
"Rush Street Interactive, Inc. (RSI)",letstalkinvesting,6943371380687768837,107000,6534,394,13,46
"S&P 500 (^GSPC)
Word Searched: S",stockvip,6926323575376858373,178700,91300,5670,266,645
"S&P 500 (^GSPC)
Word Searched: s",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"S&P 500 Annual Dividend Index F (SDA=F)
Word Searched: Dividend",realstockmarket,6921738093380898053,3045,2010,58,5,4
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: OPTIONS",rudaman,6945929212272479494,3696,300,25,2,4
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",thestockhub,6947244459490921733,78000,2271,74,6,1
"S&P 500 MINI SPX OPTIONS INDEX (^XSP)
Word Searched: options",stock_catalyst,6935588755646532870,1785,704,42,1,7
"SANTO MINING CORP (SANP)
Word Searched: mining",coincapital,6947140567033810181,3567,229,11,0,1
"SCIUKER FRAMES SPA (3K4.F)
Word Searched: frames",theoptionlab,6935499890038541573,2185,1459,26,8,3
"SEEING MACHINES LD (SEEMF)
Word Searched: seeing",stockswings,6940030483480759557,61400,6028,169,36,9
"SIGNIFY NV (PHPPY)
Word Searched: puppy",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"SINGLEPOINT INC (SING)
Word Searched: Using",titotrades,6947303779263991046,52800,1832,165,9,10
SOS Limited (SOS),theoptionlab,6935499890038541573,2185,1459,26,8,3
SOS Limited (SOS),erikbotoss,6941779137254280453,4330,6428,143,62,12
"STX GC POOL.2 WEEKS EUR (X23T.Z)
Word Searched: weeks",mok.investments,6943426477228576005,4465,401,10,4,0
"Sachem Capital Corp. (SACH)
Word Searched: each",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"Schwab US Dividend Equity ETF (SCHD)
Word Searched: EQUITY",fourtoeight,6945936407730932998,1100000,95100,14600,94,304
Sealed Air Corporation (SEE),mok.investments,6943426477228576005,4465,401,10,4,0
"ServiceNow, Inc. (NOW)",stockrogue,6932552320605605125,42400,3620,91,16,2
"ServiceNow, Inc. (NOW)",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Sharm Dreams Co. for Tourism In (EGS70571C012.CA)
Word Searched: dreams",mikesintact,6943743306543189254,33700,4219,558,25,36
"Shopify Inc. (SHOP)
Word Searched: Show",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Shree Worstex Limited (SHWL.BO)
Word Searched: WORST",investwithruss,6947314550253423878,96000,4520,214,16,6
"SilverSun Technologies, Inc. (SSNT)
Word Searched: isnt",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
Sit Rising Rate ETF (RISE),hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
Skillz Inc. (SKLZ),thediamondhandz,6947036509602188550,52600,3368,49,13,3
"Sleep Number Corporation (SNBR)
Word Searched: Sleep",optionscapital,6940077432586194182,17300,1364,38,2,2
"Snap Inc. (SNAP)
Word Searched: swap",stockswallet,6947044408890051845,19400,6376,260,20,35
"Snap Inc. (SNAP)
Word Searched: swap",gavin_mayo,6947405247862131973,252000,1573,71,16,5
"Software and IT Services Portfo (FSCSX)
Word Searched: IT S",simplyinvesting,6947162066012704005,2932,374,4,1,0
"Software and IT Services Portfo (FSCSX)
Word Searched: It s",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Software and IT Services Portfo (FSCSX)
Word Searched: it s",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Software and IT Services Portfo (FSCSX)
Word Searched: it s",investwithruss,6947314550253423878,96000,4520,214,16,6
"Sound Mind Investing Fund (SMIFX)
Word Searched: INVESTING",investodaily,6947389242507087109,13600,179,13,2,2
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Sound Mind Investing Fund (SMIFX)
Word Searched: investing",luxuryequities,6947473766821711110,267400,1391,88,7,2
"Spine Injury Solutions, Inc. (SPIN)",assetentities,6946670694289706245,517800,31100,2849,68,18
"Spinnaker ETF Series The Cannab (THCX)
Word Searched: ETF S",greentradesonly,6946317342586440965,21800,1220,32,9,2
Spotify Technology S.A. (SPOT),beermonies_trading,6934871830276607237,2326,334,32,0,1
"Square, Inc. (SQ)",beermonies_trading,6934871830276607237,2326,334,32,0,1
"Square, Inc. (SQ)",hccapital,6945819763641765125,46500,3020,136,23,4
"Square, Inc. (SQ)",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Stellar USD (XLM-USD)
Word Searched: STELLAR",flash.trades,6946441263553973510,2267,43,4,0,0
"Strategic Advisers Fidelity U.S (FCTDX)
Word Searched: advise",moderninvestor_,6930698535088229633,8312,4170,166,17,3
"SundayToz (123420.KQ)
Word Searched: Sunday",flextrading,6944888935579520262,4095,5046,177,11,25
Sundial Growers Inc. (SNDL),hccapital,6945819763641765125,46500,3020,136,23,4
"Sunworks, Inc. (SUNW)",milehightrading,6946345435082558726,174600,13500,292,48,3
"Super League Gaming, Inc. (SLGG)",nickcomizio,6945988629625883910,3797,6932,188,29,51
"T. Rowe Price Group, Inc. (TROW)
Word Searched: Price",spacs.ai,6932620674951384326,28000,3206,130,36,41
"T. Rowe Price Group, Inc. (TROW)
Word Searched: Price",bullishbetter,6947283073960578310,50800,578700,14500,777,3694
"THETA USD (THETA-USD)
Word Searched: THETA",titotrades,6947303779263991046,52800,1832,165,9,10
"TRADESHOW MARKETING CO LTD (TSHO)
Word Searched: trades",nickcomizio,6945988629625883910,3797,6932,188,29,51
Target Corporation (TGT),tradelikegates,6947459139970895110,28900,1291,63,7,8
"Target Corporation (TGT)
Word Searched: Target",spacs.ai,6932620674951384326,28000,3206,130,36,41
Target Hospitality Corp. (TH),bugs.money,6947485537997540614,4018,1,1,0,0
"Tattooed Chef, Inc. (TTCF)",stockrogue,6932552320605605125,42400,3620,91,16,2
"Teladoc Health, Inc. (TDOC)",hccapital,6945819763641765125,46500,3020,136,23,4
Tellurian Inc. (TELL),aceinvestments,6941901471747198213,60000,9527,378,34,8
"Tesla, Inc. (TSLA)",stockrogue,6932552320605605125,42400,3620,91,16,2
"Tesla, Inc. (TSLA)",stockvip,6926323575376858373,178700,91300,5670,266,645
"Tesla, Inc. (TSLA)",hccapital,6945819763641765125,46500,3020,136,23,4
"Tesla, Inc. (TSLA)",milehightrading,6946345435082558726,174600,13500,292,48,3
"Tesla, Inc. (TSLA)",llamas1115,6940026359137766662,798,194,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: I",stocksfeed,6943349892844768518,72100,5363,236,41,6
"Tesla, Inc. (TSLA)
Word Searched: I",spacs.ai,6932620674951384326,28000,3206,130,36,41
"Tesla, Inc. (TSLA)
Word Searched: I",stockswithjack,6946011946164505858,17800,5557,560,35,4
"Tesla, Inc. (TSLA)
Word Searched: I",stockstok,6926183877455154438,5585,313,12,1,1
"Tesla, Inc. (TSLA)
Word Searched: I",stockmarket_507,6934532298616360198,4651,2003,53,6,8
"Tesla, Inc. (TSLA)
Word Searched: I",thetaclub,6929260998390041862,2329,2950,32,6,23
"Tesla, Inc. (TSLA)
Word Searched: I",mok.investments,6943426477228576005,4465,401,10,4,0
"Tesla, Inc. (TSLA)
Word Searched: I",ceowatchlist,6946745570920860934,521900,17700,416,40,15
"Tesla, Inc. (TSLA)
Word Searched: I",invest.stocks,6947326894916291845,109600,3623,188,15,4
"Tesla, Inc. (TSLA)
Word Searched: I",tradingwithchristian,6932638179094760709,1226,451,9,1,1
"Tesla, Inc. (TSLA)
Word Searched: I",investing_with_mike,6946702230124973317,77100,723,34,5,0
"Tesla, Inc. (TSLA)
Word Searched: I",investwithruss,6947314550253423878,96000,4520,214,16,6
"Tesla, Inc. (TSLA)
Word Searched: I",llamas1115,6940026359137766662,798,194,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: I",ashton_noland,6947402673243147526,78300,4414,370,13,72
"Tesla, Inc. (TSLA)
Word Searched: I",slater_trades,6946589132017716486,32100,1316,23,0,0
"Tesla, Inc. (TSLA)
Word Searched: I",markettrader_official,6947392861042167046,278800,4829,708,23,7
"Tesla, Inc. (TSLA)
Word Searched: I",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Tesla, Inc. (TSLA)
Word Searched: TESLA",stockshub,6930999772882980102,82900,4069,122,16,2
"Tesla, Inc. (TSLA)
Word Searched: TESLA",notkamel,6945941658466848006,26000,93100,7344,109,514
"Tesla, Inc. (TSLA)
Word Searched: Tesla",stockchartpatterns,6928841938066164997,2724,3086,71,7,1
"Tesla, Inc. (TSLA)
Word Searched: i",coletrades,6939292324946119941,3516,1622,18,14,0
"Tesla, Inc. (TSLA)
Word Searched: i",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"Tesla, Inc. (TSLA)
Word Searched: i",tradingwithchristian,6932638179094760709,1226,451,9,1,1
"Tesla, Inc. (TSLA)
Word Searched: i",llamas1115,6940026359137766662,798,194,6,10,2
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktalkdaily,6873484534889942277,9214,6179,250,15,35
"Tesla, Inc. (TSLA)
Word Searched: tesla",stocktok16,6940295230285548806,3648,1787,108,12,2
"Teva Pharmaceutical Industries  (TEVA)
Word Searched: Industries",highleyinvested,6946908526124092677,38700,902,76,1,1
The Allstate Corporation (ALL),investwithruss,6947314550253423878,96000,4520,214,16,6
The Allstate Corporation (ALL),jefethestockguru,6946693151360961797,25000,392,12,2,0
The Chemours Company (CC),hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",coletrades,6939292324946119941,3516,1622,18,14,0
"The Hartford Checks and Balance (HCKAX)
Word Searched: checks",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"The Home Depot, Inc. (HD)",beermonies_trading,6934871830276607237,2326,334,32,0,1
The Southern Company (SO),stockstok,6926183877455154438,5585,313,12,1,1
The Southern Company (SO),thelaptoplegend,6934173585376431365,128800,8028,516,26,8
The Southern Company (SO),markettrader_official,6947392861042167046,278800,4829,708,23,7
"The Trade Desk, Inc. (TTD)
Word Searched: Trade",slater_trades,6946589132017716486,32100,1316,23,0,0
The Walt Disney Company (DIS),theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Tianrong Internet Products and Services, Inc. (TIPS)",vinstock,6946663444439371014,44100,2059,152,24,9
"Tilray, Inc. (TLRY)",hccapital,6945819763641765125,46500,3020,136,23,4
"TransUnion (TRU)
Word Searched: Transunion",77trades,6947418348393188613,40300,406,56,0,8
"Treasury Yield 30 Years (^TYX)
Word Searched: years",quicktrades,6947113839875968262,32700,1488,42,11,5
Trident Acquisitions Corp. (TDAC),johnnyonthestocks,6942991138483703045,114100,22600,1249,193,134
"TriplePoint Venture Growth BDC  (TPVG)
Word Searched: TRIPLE",sodapreneur,6937789671447612678,7185,6323,235,31,63
"Tupperware Brands Corporation (TUP)
Word Searched: Yup",markettrader_official,6947392861042167046,278800,4829,708,23,7
"Turning Point Brands, Inc. (TPB)
Word Searched: TURNING",flashofstocks,6945853037709724933,11600,7930,706,56,127
"Turning Point Brands, Inc. (TPB)
Word Searched: Turning",stockclutch,6932606059446144262,2291,1425,43,2,1
"Twitter, Inc. (TWTR)
Word Searched: twitter",flash.trades,6946441263553973510,2267,43,4,0,0
"U.S. Global Jets ETF (JETS)
Word Searched: Bets",bagchaser1337,6923719966386687237,4018,1097,62,14,22
"U.S. Global Jets ETF (JETS)
Word Searched: LETS",rudaman,6945929212272479494,3696,300,25,2,4
"US Dollar Jun 21 (DX=F)
Word Searched: Dollar",mr.investr,6946994794778381573,79600,28600,1091,122,301
"US Dollar Jun 21 (DX=F)
Word Searched: dollar",thebuyinking,6940646927092452614,535900,99700,8691,169,198
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: Reward",stockswithjack,6946011946164505858,17800,5557,560,35,4
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",realstockmarket,6921738093380898053,3045,2010,58,5,4
"USAA 500 Index Fund Reward Shar (USPRX)
Word Searched: reward",stock_catalyst,6935588755646532870,1785,704,42,1,7
USCF SummerHaven SHPEI Index Fund (BUY),stocktalkk,6947465594002279686,1897,19,3,0,0
USCF SummerHaven SHPEI Index Fund (BUY),thewallstreetjungle,6947022831326743813,23900,626,35,4,1
USCF SummerHaven SHPEI Index Fund (BUY),thestockhub,6947244459490921733,78000,2271,74,6,1
USCF SummerHaven SHPEI Index Fund (BUY),sodapreneur,6937789671447612678,7185,6323,235,31,63
USCF SummerHaven SHPEI Index Fund (BUY),tradeideas,6945996648522812678,5487,2632,61,17,74
"Uber Technologies, Inc. (UBER)",tradelikegates,6947459139970895110,28900,1291,63,7,8
"United Drilling Tools Ltd (UNIDT.NS)
Word Searched: tools",oscarwulfff,6935241744531590406,8162,32800,1874,66,529
United States Steel Corporation (X),simplyinvesting,6947162066012704005,2932,374,4,1,0
United States Steel Corporation (X),markettrader_official,6947392861042167046,278800,4829,708,23,7
"VBI Vaccines, Inc. (VBIV)
Word Searched: vaccine",wallstreet.man,6918393271152610566,13100,684000,55300,1010,5200
"VanEck Vectors Gold Miners ETF (GDX)
Word Searched: MINERS",gd_investments,6947434915092794629,248600,1437,98,8,1
"Vanguard Global Minimum Volatil (VMVFX)
Word Searched: minimum",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Vanguard Long-Term Bond ETF (BLV)
Word Searched: long term",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Vanguard Short-Term Inflation-P (VTIP)
Word Searched: inflation",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Vanguard Specialized Portfolios (VDIGX)
Word Searched: Portfolio",austinhankwitz,6946680853879688454,482000,37100,3243,74,209
"Vanguard Target Retirement Inco (VTINX)
Word Searched: retire",luxuryequities,6947473766821711110,267400,1391,88,7,2
"Vanguard Total Stock Market ETF (VTI)
Word Searched: Market",chris.stocks,6947338160393276677,79300,4067,398,3,2
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Vaxart, Inc. - Common Stock (VXRT)
Word Searched: stock",finance_tiktok,6923281503979916550,21700,3855,37,4,0
"VeriFone Systems, Inc. (PAY)",llamas1115,6940026359137766662,798,194,6,10,2
"Verizon Communications Inc. (VZ)
Word Searched: NZ",stockswithjack,6946011946164505858,17800,5557,560,35,4
"Verizon Communications Inc. (VZ)
Word Searched: nz",stockswithjack,6946011946164505858,17800,5557,560,35,4
Versus Systems Inc. (VS),stock_catalyst,6935588755646532870,1785,704,42,1,7
"Virgin Galactic Holdings, Inc. (SPCE)",thediamondhandz,6947036509602188550,52600,3368,49,13,3
"Viveve Medical, Inc. (VIVE)",stocks_helper,6924371171479719173,668,5589,42,13,4
Vuzix Corporation (VUZI),thediamondhandz,6947036509602188550,52600,3368,49,13,3
"WEEKEND UNLIMITED INDUSTRIES IN (WKULF)
Word Searched: weekend",chris.stocks,6947338160393276677,79300,4067,398,3,2
"WO Group, Inc. (PAPA)",llamas1115,6940026359137766662,798,194,6,10,2
"Walt Disney Company (The) (DIS)
Word Searched: DID",stockswallet,6947044408890051845,19400,6376,260,20,35
"Walt Disney Company (The) (DIS)
Word Searched: DID",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Walt Disney Company (The) (DIS)
Word Searched: dip",stocksfeed,6943349892844768518,72100,5363,236,41,6
"Walt Disney Company (The) (DIS)
Word Searched: dip",stocksfix,6934401350012800261,4949,2824,55,10,1
"Walt Disney Company (The) (DIS)
Word Searched: dip",stockmarket_507,6934532298616360198,4651,2003,53,6,8
"Walt Disney Company (The) (DIS)
Word Searched: dip",tradingwithchristian,6932638179094760709,1226,451,9,1,1
"Walt Disney Company (The) (DIS)
Word Searched: dips",stockrogue,6932552320605605125,42400,3620,91,16,2
"Waste Management, Inc. (WM)
Word Searched: WAS",ceowatchlist,6946745570920860934,521900,17700,416,40,15
"Waste Management, Inc. (WM)
Word Searched: Was",thelaptoplegend,6934173585376431365,128800,8028,516,26,8
"Waste Management, Inc. (WM)
Word Searched: Was",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Wedgewood Fund Retail Class (RWGFX)
Word Searched: wedge",thediamondhandz,6947036509602188550,52600,3368,49,13,3
"Westwater Resources, Inc. (WWR)
Word Searched: we re",assetentities,6946670694289706245,517800,31100,2849,68,18
"Whole Earth Brands, Inc. (FREE)",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"Whole Earth Brands, Inc. (FREE)",alertscapital,6947437663062396165,9998,2658,28,7,10
"WideOpenWest, Inc. (WOW)",highleyinvested,6946908526124092677,38700,902,76,1,1
"Wilmington Strategic Allocation (WAAAX)
Word Searched: WAAAY",thelaptoplegend,6934173585376431365,128800,8028,516,26,8
"WisdomTree U.S. SmallCap Divide (DES)
Word Searched: does",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"YEAHKA (9923.HK)
Word Searched: Yeah",hustlyinvest.com,6947325600944098565,55600,3021,424,8,3
"Youdao, Inc. (DAO)
Word Searched: YOU",slater_trades,6946589132017716486,32100,1316,23,0,0
"Youdao, Inc. (DAO)
Word Searched: You",stockrogue,6932552320605605125,42400,3620,91,16,2
"Youdao, Inc. (DAO)
Word Searched: you",realstockmarket,6921738093380898053,3045,2010,58,5,4
"Youdao, Inc. (DAO)
Word Searched: you",slater_trades,6946589132017716486,32100,1316,23,0,0
"Youdao, Inc. (DAO)
Word Searched: you",luxuryequities,6947473766821711110,267400,1391,88,7,2
"Youdao, Inc. (DAO)
Word Searched: youd",markettrader_official,6947392861042167046,278800,4829,708,23,7
"Zoom Video Communications, Inc. (ZM)",hccapital,6945819763641765125,46500,3020,136,23,4
"aTyr Pharma, Inc. (LIFE)",hccapital,6945819763641765125,46500,3020,136,23,4
"eGain Corporation (EGAN)
Word Searched: began",llamas1115,6940026359137766662,798,194,6,10,2
"eXp World Holdings, Inc. (EXPI)
Word Searched: world",stockvip,6926323575376858373,178700,91300,5670,266,645
iShares Global Timber & Forestry ETF (WOOD),stockstok,6926183877455154438,5585,313,12,1,1
"iShares MSCI Global Select Meta (PICK)
Word Searched: PICKS",investodaily,6947389242507087109,13600,179,13,2,2
"iShares MSCI USA Momentum Facto (MTUM)
Word Searched: momentum",stocks_invest,6941010458627394821,76100,16100,202,35,9
iShares TIPS Bond ETF (TIP),brotherhood.finance,6945275984799173894,14700,585,49,16,14
iShares US Fixed Income Bal Rsk (INC),stockmarketuniversity,6947154753776340229,3021,2817,67,4,5
iShares US Fixed Income Bal Rsk (INC),trendstocks,6933624364407475462,1137,1247,8,2,0
"lululemon athletica inc. (LULU)
Word Searched: Hulu",theonlynaklas,6945617160127483141,86400,6753,672,17,50
"one (AONE)
Word Searched: alone",theoptionlab,6935499890038541573,2185,1459,26,8,3
